date,doy,linear_fill,is_real_obs,gap_days_to_obs,sg_w11_p2,sg_w11_p3,sg_w21_p2,sg_w21_p3,sg_w31_p2,sg_w31_p3,sg_w41_p2,sg_w41_p3
2025-10-24,39,0.24549037164801296,False,11.0,0.2454903716480129,0.24549037164801293,0.2454903716480129,0.24549037164801313,0.24343419119275253,0.24343419119275253,0.2509296966607913,0.25092969666079157
2025-10-25,40,0.2413105811533303,False,10.0,0.2413105811533303,0.24131058115333032,0.24131058115333018,0.24131058115333043,0.2384876573347112,0.23848765733471117,0.24553961925002415,0.24553961925002446
2025-10-26,41,0.23713079065864762,False,9.0,0.2371307906586476,0.2371307906586476,0.2366635703611414,0.23666357036114163,0.23427001401514772,0.23427001401514774,0.23927580061339349,0.23927580061339374
2025-10-27,42,0.23295100016396494,False,8.0,0.2329510001639649,0.23295100016396492,0.2318089061033944,0.23180890610339464,0.2305439025200963,0.2305439025200963,0.23441649398560968,0.2344164939856101
2025-10-28,43,0.22877120966928227,False,7.0,0.22877120966928227,0.22877120966928233,0.2269788323876214,0.2269788323876216,0.22726419311582308,0.22726419311582305,0.23117946765714084,0.23117946765714129
2025-10-29,44,0.2245914191745996,False,6.0,0.22459141917459954,0.22459141917459954,0.22237827039693914,0.22237827039693933,0.22438596869045585,0.22438596869045582,0.22804946818827931,0.22804946818827979
2025-10-30,45,0.22041162867991693,False,5.0,0.22041162867991693,0.22041162867991695,0.2181848184900487,0.2181848184900489,0.22186452475398383,0.22186452475398383,0.22508431409084168,0.2250843140908421
2025-10-31,46,0.21623183818523425,False,4.0,0.21553046319317384,0.2155304631931738,0.2150277262616644,0.21502772626166447,0.21971403995619038,0.21971403995619038,0.22234189635994378,0.2223418963599442
2025-11-01,47,0.21205204769055158,False,3.0,0.21082464145444585,0.21082464145444588,0.212763849721418,0.21276384972141815,0.21786928129438368,0.21786928129438365,0.2196871328132538,0.21968713281325422
2025-11-02,48,0.2078722571958689,False,2.0,0.206976055817125,0.20697605581712503,0.21125073223349838,0.21125073223349852,0.21601417451012422,0.21601417451012417,0.2171341853986802,0.21713418539868062
2025-11-03,49,0.20369246670118624,False,1.0,0.20447177224792,0.20447177224792004,0.2103466045166511,0.21034660451665124,0.21417698021926118,0.21417698021926118,0.21469524789562597,0.21469524789562633
2025-11-04,50,0.19951267620650356,True,0.0,0.20360403032685587,0.20360403032685592,0.2099103846441786,0.20991038464417872,0.21238139755984242,0.21238139755984245,0.21238054591498806,0.21238054591498845
2025-11-05,51,0.20369093770054073,False,1.0,0.20518926258274323,0.2051892625827432,0.20988156261338756,0.2098815626133876,0.21064656419211417,0.21064656419211417,0.21019833689915837,0.21019833689915876
2025-11-06,52,0.20786919919457789,False,2.0,0.2082312816529043,0.2082312816529043,0.2100760508903345,0.21007605089033457,0.20898705629852063,0.20898705629852063,0.2081549101220228,0.20815491012202325
2025-11-07,53,0.21204746068861505,False,2.0,0.2117388013811638,0.2117388013811638,0.2099713235159969,0.20997132351599704,0.20741288858370505,0.20741288858370507,0.20625458668896185,0.20625458668896227
2025-11-08,54,0.2162257221826522,False,1.0,0.21472543681784875,0.2147254368178487,0.20958500944108902,0.20958500944108915,0.20592951427450873,0.2059295142745087,0.20449971953685045,0.20449971953685087
2025-11-09,55,0.22040398367668937,True,0.0,0.21620970421978833,0.21620970421978838,0.20891999147249368,0.20891999147249377,0.20453782511997157,0.2045378251199715,0.20289069343405763,0.20289069343405808
2025-11-10,56,0.21601393142305744,False,1.0,0.215334941010044,0.21533494101004402,0.20796440627326238,0.20796440627326246,0.2032341513913316,0.20323415139133164,0.20142592498044712,0.2014259249804476
2025-11-11,57,0.21162387916942552,False,2.0,0.21275248602760682,0.21275248602760682,0.2066916443626155,0.20669164436261558,0.2020102618820257,0.20201026188202573,0.20010186260737708,0.20010186260737747
2025-11-12,58,0.20723382691579362,False,2.0,0.2081292450284307,0.20812924502843075,0.20506035011594206,0.20506035011594215,0.20085336390768876,0.2008533639076888,0.19891298657769985,0.19891298657770026
2025-11-13,59,0.2028437746621617,False,1.0,0.20252638022577732,0.20252638022577735,0.20301442176479997,0.20301442176479997,0.19974610330615436,0.19974610330615436,0.19785180898576224,0.19785180898576268
2025-11-14,60,0.19845372240852976,True,0.0,0.19709473230821703,0.19709473230821709,0.20048301139691557,0.20048301139691568,0.1986665644374544,0.19866656443745437,0.1969088737574056,0.196908873757406
2025-11-15,61,0.1926346239681197,False,1.0,0.19307482043962862,0.19307482043962862,0.19738052495618433,0.19738052495618438,0.19758827018381914,0.19758827018381914,0.19607275664996543,0.19607275664996585
2025-11-16,62,0.18681552552770964,True,0.0,0.18997932116120891,0.18997932116120891,0.19436073219653963,0.19436073219653965,0.19648018194967726,0.19648018194967726,0.19533006525227192,0.19533006525227234
2025-11-17,63,0.18714658043101107,False,1.0,0.18792988123174642,0.18792988123174645,0.19162275925499306,0.19162275925499314,0.1953066996616561,0.19530669966165604,0.1946654389846494,0.1946654389846498
2025-11-18,64,0.18747763533431247,False,2.0,0.18693809829215224,0.18693809829215224,0.1893783089491408,0.18937830894914084,0.19402766176858105,0.19402766176858105,0.1940615490989168,0.1940615490989172
2025-11-19,65,0.1878086902376139,False,3.0,0.18690552086546042,0.18690552086546044,0.18785166077716295,0.18785166077716306,0.19259834524147623,0.19259834524147626,0.19349909867838738,0.19349909867838783
2025-11-20,66,0.18813974514091533,False,4.0,0.18762364835682763,0.18762364835682763,0.18727967091782405,0.18727967091782413,0.190969465573564,0.190969465573564,0.19295682263786867,0.19295682263786906
2025-11-21,67,0.18847080004421676,False,5.0,0.1884708000442167,0.1884708000442167,0.1871386912908338,0.18713869129083385,0.18956132655938054,0.18956132655938052,0.1924114877236628,0.19241148772366318
2025-11-22,68,0.18880185494751817,False,6.0,0.1888018549475181,0.18880185494751814,0.18736861437794208,0.18736861437794206,0.188454976553932,0.18845497655393198,0.19183789251356617,0.19183789251356662
2025-11-23,69,0.1891329098508196,False,7.0,0.18913290985081957,0.18913290985081954,0.18789389916251104,0.18789389916251104,0.1877353543021433,0.18773535430214328,0.19120886741686963,0.19120886741687004
2025-11-24,70,0.18946396475412103,False,8.0,0.18946396475412094,0.18946396475412097,0.18862357112951444,0.18862357112951444,0.18749128893885827,0.18749128893885825,0.19049527467435856,0.190495274674359
2025-11-25,71,0.18979501965742246,False,9.0,0.18979501965742243,0.1897950196574224,0.18945122226553787,0.1894512222655379,0.18781549998883948,0.18781549998883945,0.18966600835831243,0.18966600835831288
2025-11-26,72,0.19012607456072386,False,10.0,0.19012607456072378,0.19012607456072383,0.1901260745607238,0.1901260745607238,0.18831851950121653,0.1883185195012165,0.18903297963282767,0.1890329796328281
2025-11-27,73,0.1904571294640253,False,11.0,0.19045712946402527,0.1904571294640253,0.1904571294640252,0.1904571294640252,0.18895788370248626,0.18895788370248626,0.18863955197415525,0.1886395519741557
2025-11-28,74,0.19078818436732672,False,12.0,0.1907881843673267,0.19078818436732672,0.1907881843673267,0.19078818436732667,0.18968635471948234,0.1896863547194823,0.1885307674686906,0.18853076746869107
2025-11-29,75,0.19111923927062813,False,13.0,0.19111923927062807,0.1911192392706281,0.19111923927062802,0.19111923927062802,0.19045192057937502,0.19045192057937502,0.18875334681297415,0.1887533468129746
2025-11-30,76,0.19145029417392956,False,14.0,0.19145029417392948,0.1914502941739295,0.19145029417392945,0.19145029417392945,0.1911977952096716,0.19119779520967156,0.1896889994755648,0.18968899947556533
2025-12-01,77,0.191781349077231,False,15.0,0.19178134907723096,0.191781349077231,0.19178134907723093,0.19178134907723088,0.191781349077231,0.191781349077231,0.19094642619071928,0.19094642619071983
2025-12-02,78,0.19211240398053242,False,16.0,0.1921124039805324,0.1921124039805324,0.1921124039805324,0.19211240398053234,0.19211240398053242,0.19211240398053245,0.19241379022001912,0.1924137902200196
2025-12-03,79,0.19244345888383382,False,16.0,0.1924434588838338,0.19244345888383382,0.19244345888383377,0.19244345888383377,0.19244345888383385,0.19244345888383385,0.19398169302814136,0.1939816930281418
2025-12-04,80,0.19277451378713525,False,15.0,0.19277451378713525,0.19277451378713525,0.1927745137871352,0.1927745137871352,0.19277451378713528,0.19277451378713528,0.19554317428285845,0.19554317428285886
2025-12-05,81,0.19310556869043669,False,14.0,0.19310556869043666,0.19310556869043669,0.1931055686904366,0.19310556869043657,0.19352882132280683,0.1935288213228068,0.19699371185503833,0.19699371185503872
2025-12-06,82,0.19343662359373812,False,13.0,0.19343662359373806,0.19343662359373806,0.19343662359373806,0.193436623593738,0.1945552198364305,0.1945552198364305,0.19817223679780155,0.1981722367978019
2025-12-07,83,0.19376767849703952,False,12.0,0.19376767849703946,0.19376767849703946,0.1937676784970394,0.19376767849703944,0.19571297261527257,0.19571297261527257,0.19896569770165168,0.19896569770165207
2025-12-08,84,0.19409873340034095,False,11.0,0.19409873340034092,0.1940987334003409,0.19409873340034084,0.19409873340034087,0.19687176788828298,0.19687176788828298,0.199516710323113,0.19951671032311336
2025-12-09,85,0.19442978830364238,False,10.0,0.19442978830364233,0.19442978830364235,0.1944297883036423,0.19442978830364227,0.19791171882609587,0.1979117188260959,0.1997735463644586,0.19977354636445893
2025-12-10,86,0.19476084320694378,False,9.0,0.19476084320694376,0.19476084320694378,0.19533713527825863,0.19533713527825866,0.19872336354102937,0.19872336354102937,0.19933593330342553,0.19933593330342586
2025-12-11,87,0.19509189811024522,False,8.0,0.19509189811024516,0.19509189811024516,0.19650061206234828,0.19650061206234826,0.19920766508708546,0.1992076650870855,0.198254044946237,0.19825404494623725
2025-12-12,88,0.19542295301354665,False,7.0,0.1954229530135466,0.19542295301354665,0.19763375768478975,0.19763375768478977,0.1992760114599503,0.1992760114599503,0.1965777888079488,0.19657778880794913
2025-12-13,89,0.19575400791684808,False,6.0,0.19575400791684797,0.195754007916848,0.19848381246518185,0.19848381246518187,0.1988502155969939,0.1988502155969939,0.1943568061124495,0.1943568061124498
2025-12-14,90,0.19608506282014948,False,5.0,0.19608506282014943,0.19608506282014945,0.19883171801384328,0.19883171801384342,0.19786251537727023,0.19786251537727023,0.19164047179246005,0.19164047179246024
2025-12-15,91,0.1964161177234509,False,4.0,0.19728122749950405,0.19728122749950405,0.19849211723181334,0.1984921172318135,0.19580726416165914,0.1958072641616591,0.18847789448953392,0.18847789448953414
2025-12-16,92,0.19674717262675234,False,3.0,0.19826111473484534,0.19826111473484537,0.19731335431085117,0.1973133543108513,0.19279766023396047,0.1927976602339605,0.1849179165540572,0.1849179165540574
2025-12-17,93,0.19707822753005377,False,2.0,0.19818364557723275,0.19818364557723275,0.19517747473343608,0.1951774747334363,0.18894628471473576,0.1889462847147357,0.18100911404524853,0.18100911404524866
2025-12-18,94,0.19740928243335518,False,1.0,0.19644804934885163,0.19644804934885163,0.19200022527276772,0.19200022527276792,0.18436510156130773,0.1843651015613077,0.17679979673115903,0.17679979673115914
2025-12-19,95,0.1977403373366566,True,0.0,0.19269386364301314,0.1926938636430131,0.18773105399276582,0.18773105399276607,0.1791654575677604,0.17916545756776037,0.1723380080886725,0.17233800808867258
2025-12-20,96,0.18776216740865784,False,1.0,0.18680093432415432,0.18680093432415434,0.18174270131625794,0.1817427013162582,0.17345808236493945,0.17345808236493945,0.1676715253035051,0.16767152530350515
2025-12-21,97,0.17778399748065904,False,2.0,0.17888941552783802,0.17888941552783805,0.17439113396183312,0.17439113396183342,0.16735308842045166,0.16735308842045168,0.16284785927020573,0.16284785927020584
2025-12-22,98,0.16780582755266027,False,3.0,0.1693197696607533,0.16931976966075324,0.16603032351003993,0.16603032351004024,0.1609599710386653,0.16095997103866533,0.15791425459215583,0.15791425459215586
2025-12-23,99,0.1578276576246615,False,4.0,0.15869276740071464,0.1586927674007146,0.15701224640338599,0.15701224640338632,0.15438760836071003,0.15438760836071,0.15291768958156918,0.1529176895815692
2025-12-24,100,0.1478494876966627,False,5.0,0.14784948769666267,0.1478494876966627,0.14768688394633814,0.14768688394633844,0.14774426136447683,0.14774426136447685,0.14790487625949228,0.14790487625949233
2025-12-25,101,0.13787131776866393,False,4.0,0.13695499293862376,0.13695499293862376,0.13840222230532243,0.13840222230532273,0.14113757386461803,0.14113757386461803,0.1429222603558042,0.14292226035580433
2025-12-26,102,0.12789314784066513,False,3.0,0.1262895793880949,0.12628957938809487,0.12950425250872413,0.12950425250872444,0.13467457251254747,0.13467457251254747,0.13801602130921647,0.13801602130921659
2025-12-27,103,0.11791497791266636,False,2.0,0.11674411840761502,0.11674411840761505,0.12133697044688774,0.12133697044688803,0.12846166679644022,0.1284616667964402,0.13323207226727338,0.13323207226727343
2025-12-28,104,0.10793680798466758,False,1.0,0.10895494668471217,0.10895494668471217,0.11424237687211687,0.11424237687211718,0.12260464904123268,0.12260464904123268,0.12861606008635135,0.12861606008635149
